,ts_code,name,industry
3389,600715.SH,文投控股,影视音像
3390,600716.SH,凤凰股份,区域地产
3391,600717.SH,天津港,港口
3392,600718.SH,东软集团,软件服务
3393,600719.SH,大连热电,供气供热
3394,600720.SH,祁连山,水泥
3395,600721.SH,百花医药,生物制药
3396,600722.SH,金牛化工,化工原料
3397,600724.SH,宁波富达,区域地产
3398,600725.SH,云维股份,商贸代理
3399,600726.SH,华电能源,火力发电
3400,600727.SH,鲁北化工,化工原料
3401,600728.SH,佳都科技,软件服务
3402,600729.SH,重庆百货,百货
3403,600730.SH,中国高科,文教休闲
3404,600731.SH,湖南海利,农药化肥
3405,600732.SH,爱旭股份,电气设备
3406,600733.SH,北汽蓝谷,汽车整车
3407,600734.SH,ST实达,软件服务
3408,600735.SH,新华锦,服饰
3409,600736.SH,苏州高新,园区开发
3410,600737.SH,中粮糖业,食品
3411,600738.SH,丽尚国潮,百货
3412,600739.SH,辽宁成大,生物制药
3413,600740.SH,山西焦化,焦炭加工
3414,600741.SH,华域汽车,汽车配件
3415,600742.SH,一汽富维,汽车配件
3416,600743.SH,华远地产,区域地产
3417,600744.SH,华银电力,火力发电
3418,600745.SH,闻泰科技,半导体
3419,600746.SH,江苏索普,化工原料
3420,600748.SH,上实发展,全国地产
3421,600749.SH,西藏旅游,旅游景点
3422,600750.SH,江中药业,中成药
3423,600751.SH,海航科技,水运
3424,600753.SH,庚星股份,商贸代理
3425,600754.SH,锦江酒店,酒店餐饮
3426,600755.SH,厦门国贸,仓储物流
3427,600756.SH,浪潮软件,软件服务
3428,600757.SH,长江传媒,出版业
3429,600758.SH,辽宁能源,煤炭开采
3430,600759.SH,ST洲际,石油开采
3431,600760.SH,中航沈飞,航空
3432,600761.SH,安徽合力,工程机械
3433,600763.SH,通策医疗,医疗保健
3434,600764.SH,中国海防,船舶
3435,600765.SH,中航重机,航空
3436,600766.SH,*ST园城,综合类
3437,600768.SH,宁波富邦,铝
3438,600769.SH,祥龙电业,建筑工程
3439,600770.SH,综艺股份,综合类
3440,600771.SH,广誉远,中成药
3441,600773.SH,西藏城投,区域地产
3442,600774.SH,汉商集团,化学制药
3443,600775.SH,南京熊猫,通信设备
3444,600776.SH,东方通信,通信设备
3445,600777.SH,新潮能源,石油开采
3446,600778.SH,友好集团,百货
3447,600779.SH,水井坊,白酒
3448,600780.SH,通宝能源,火力发电
3449,600782.SH,新钢股份,普钢
3450,600783.SH,鲁信创投,多元金融
3451,600784.SH,鲁银投资,综合类
3452,600785.SH,新华百货,百货
3453,600787.SH,中储股份,仓储物流
3454,600789.SH,鲁抗医药,化学制药
3455,600790.SH,轻纺城,商品城
3456,600791.SH,京能置业,全国地产
3457,600792.SH,云煤能源,焦炭加工
3458,600793.SH,宜宾纸业,造纸
3459,600794.SH,保税科技,仓储物流
3460,600795.SH,国电电力,火力发电
3461,600796.SH,钱江生化,环境保护
3462,600797.SH,浙大网新,软件服务
3463,600798.SH,宁波海运,水运
3464,600800.SH,渤海化学,化工原料
3465,600801.SH,华新水泥,水泥
3466,600802.SH,福建水泥,水泥
3467,600803.SH,新奥股份,供气供热
3468,600804.SH,ST鹏博士,电信运营
3469,600805.SH,悦达投资,综合类
3470,600807.SH,济南高新,医疗保健
3471,600808.SH,马钢股份,普钢
3472,600809.SH,山西汾酒,白酒
3473,600810.SH,神马股份,化纤
3474,600811.SH,东方集团,农业综合
3475,600812.SH,华北制药,化学制药
3476,600814.SH,杭州解百,百货
3477,600815.SH,厦工股份,工程机械
3478,600816.SH,ST建元,多元金融
3479,600817.SH,宇通重工,专用机械
3480,600818.SH,中路股份,文教休闲
3481,600819.SH,耀皮玻璃,玻璃
3482,600820.SH,隧道股份,建筑工程
3483,600821.SH,金开新能,新型电力
3484,600822.SH,上海物贸,汽车服务
3485,600823.SH,ST世茂,全国地产
3486,600824.SH,益民集团,百货
3487,600825.SH,新华传媒,出版业
3488,600826.SH,兰生股份,文教休闲
3489,600827.SH,百联股份,超市连锁
3490,600828.SH,茂业商业,百货
3491,600829.SH,人民同泰,医药商业
3492,600830.SH,香溢融通,多元金融
3493,600831.SH,广电网络,影视音像
3494,600833.SH,第一医药,医药商业
3495,600834.SH,申通地铁,公共交通
3496,600835.SH,上海机电,运输设备
3497,600836.SH,上海易连,广告包装
3498,600837.SH,海通证券,证券
3499,600838.SH,上海九百,百货
3500,600839.SH,四川长虹,家用电器
3501,600841.SH,动力新科,汽车配件
3502,600843.SH,上工申贝,纺织机械
3503,600844.SH,丹化科技,化工原料
3504,600845.SH,宝信软件,软件服务
3505,600846.SH,同济科技,建筑工程
3506,600847.SH,万里股份,电气设备
3507,600848.SH,上海临港,园区开发
3508,600850.SH,电科数字,软件服务
3509,600851.SH,海欣股份,化学制药
3510,600853.SH,龙建股份,建筑工程
3511,600854.SH,春兰股份,家用电器
3512,600855.SH,航天长峰,专用机械
3513,600857.SH,宁波中百,百货
3514,600858.SH,银座股份,百货
3515,600859.SH,王府井,百货
3516,600860.SH,京城股份,专用机械
3517,600861.SH,北京人力,文教休闲
3518,600862.SH,中航高科,航空
3519,600863.SH,内蒙华电,火力发电
3520,600864.SH,哈投股份,证券
3521,600865.SH,百大集团,百货
3522,600866.SH,星湖科技,饲料
3523,600867.SH,通化东宝,生物制药
3524,600868.SH,梅雁吉祥,软件服务
3525,600869.SH,远东股份,电气设备
3526,600871.SH,石化油服,石油开采
3527,600872.SH,中炬高新,食品
3528,600873.SH,梅花生物,食品
3529,600874.SH,创业环保,环境保护
3530,600875.SH,东方电气,电气设备
3531,600876.SH,凯盛新能,玻璃
3532,600877.SH,电科芯片,半导体
3533,600879.SH,航天电子,航空
3534,600880.SH,博瑞传播,广告包装
3535,600881.SH,亚泰集团,水泥
3536,600882.SH,妙可蓝多,乳制品
3537,600883.SH,博闻科技,种植业
3538,600884.SH,杉杉股份,电气设备
3539,600885.SH,宏发股份,电气设备
3540,600886.SH,国投电力,水力发电
3541,600887.SH,伊利股份,乳制品
3542,600888.SH,新疆众和,铝
3543,600889.SH,南京化纤,化纤
3544,600892.SH,大晟文化,互联网
3545,600893.SH,航发动力,航空
3546,600894.SH,广日股份,运输设备
3547,600895.SH,张江高科,园区开发
3548,600897.SH,厦门空港,机场
3549,600898.SH,ST美讯,元器件
3550,600900.SH,长江电力,水力发电
3551,600901.SH,江苏金租,多元金融
3552,600903.SH,贵州燃气,供气供热
3553,600905.SH,三峡能源,新型电力
3554,600906.SH,财达证券,证券
3555,600908.SH,无锡银行,银行
3556,600909.SH,华安证券,证券
3557,600916.SH,中国黄金,服饰
3558,600917.SH,重庆燃气,供气供热
3559,600918.SH,中泰证券,证券
3560,600919.SH,江苏银行,银行
3561,600925.SH,苏能股份,煤炭开采
3562,600926.SH,杭州银行,银行
3563,600927.SH,永安期货,多元金融
3564,600928.SH,西安银行,银行
3565,600929.SH,雪天盐业,食品
3566,600933.SH,爱柯迪,汽车配件
3567,600935.SH,华塑股份,化工原料
3568,600936.SH,广西广电,影视音像
3569,600938.SH,中国海油,石油开采
3570,600939.SH,重庆建工,建筑工程
3571,600941.SH,中国移动,电信运营
3572,600955.SH,维远股份,化工原料
3573,600956.SH,新天绿能,供气供热
3574,600958.SH,东方证券,证券
3575,600959.SH,江苏有线,影视音像
3576,600960.SH,渤海汽车,汽车配件
3577,600961.SH,株冶集团,铅锌
3578,600962.SH,国投中鲁,软饮料
3579,600963.SH,岳阳林纸,造纸
3580,600965.SH,福成股份,农业综合
3581,600966.SH,博汇纸业,造纸
3582,600967.SH,内蒙一机,运输设备
3583,600968.SH,海油发展,石油开采
3584,600969.SH,郴电国际,水力发电
3585,600970.SH,中材国际,建筑工程
3586,600971.SH,恒源煤电,煤炭开采
3587,600973.SH,宝胜股份,电气设备
3588,600975.SH,新五丰,农业综合
3589,600976.SH,健民集团,中成药
3590,600977.SH,中国电影,影视音像
3591,600979.SH,广安爱众,水力发电
3592,600980.SH,北矿科技,专用机械
3593,600981.SH,汇鸿集团,商贸代理
3594,600982.SH,宁波能源,供气供热
3595,600983.SH,惠而浦,家用电器
3596,600984.SH,建设机械,工程机械
3597,600985.SH,淮北矿业,煤炭开采
3598,600986.SH,浙文互联,互联网
3599,600987.SH,航民股份,纺织
3600,600988.SH,赤峰黄金,黄金
3601,600989.SH,宝丰能源,化工原料
3602,600990.SH,四创电子,通信设备
3603,600992.SH,贵绳股份,钢加工
3604,600993.SH,马应龙,中成药
3605,600995.SH,南网储能,水力发电
3606,600996.SH,贵广网络,影视音像
3607,600997.SH,开滦股份,焦炭加工
3608,600998.SH,九州通,医药商业
3609,600999.SH,招商证券,证券
3610,601000.SH,唐山港,港口
3611,601001.SH,晋控煤业,煤炭开采
3612,601002.SH,晋亿实业,机械基件
3613,601003.SH,柳钢股份,普钢
3614,601005.SH,重庆钢铁,普钢
3615,601006.SH,大秦铁路,铁路
3616,601007.SH,金陵饭店,酒店餐饮
3617,601008.SH,连云港,港口
3618,601009.SH,南京银行,银行
3619,601010.SH,文峰股份,百货
3620,601011.SH,宝泰隆,焦炭加工
3621,601012.SH,隆基绿能,电气设备
3622,601015.SH,陕西黑猫,焦炭加工
3623,601016.SH,节能风电,新型电力
3624,601018.SH,宁波港,港口
3625,601019.SH,山东出版,出版业
3626,601020.SH,华钰矿业,铅锌
3627,601021.SH,春秋航空,空运
3628,601022.SH,宁波远洋,水运
3629,601028.SH,玉龙股份,商贸代理
3630,601038.SH,一拖股份,农用机械
3631,601058.SH,赛轮轮胎,汽车配件
3632,601059.SH,信达证券,证券
3633,601061.SH,中信金属,商贸代理
3634,601065.SH,江盐集团,化工原料
3635,601066.SH,中信建投,证券
3636,601068.SH,中铝国际,建筑工程
3637,601069.SH,西部黄金,黄金
3638,601077.SH,渝农商行,银行
3639,601086.SH,国芳集团,百货
3640,601088.SH,中国神华,煤炭开采
3641,601089.SH,福元医药,化学制药
3642,601098.SH,中南传媒,出版业
3643,601099.SH,太平洋,证券
3644,601100.SH,恒立液压,工程机械
3645,601101.SH,昊华能源,煤炭开采
3646,601106.SH,中国一重,工程机械
3647,601107.SH,四川成渝,路桥
3648,601108.SH,财通证券,证券
3649,601111.SH,中国国航,空运
3650,601113.SH,华鼎股份,互联网
3651,601116.SH,三江购物,超市连锁
3652,601117.SH,中国化学,建筑工程
3653,601118.SH,海南橡胶,橡胶
3654,601121.SH,宝地矿业,普钢
3655,601126.SH,四方股份,电气设备
3656,601127.SH,赛力斯,汽车整车
3657,601128.SH,常熟银行,银行
3658,601133.SH,柏诚股份,建筑工程
3659,601136.SH,首创证券,证券
3660,601137.SH,博威合金,小金属
3661,601138.SH,工业富联,通信设备
3662,601139.SH,深圳燃气,供气供热
3663,601155.SH,新城控股,区域地产
3664,601156.SH,东航物流,空运
3665,601158.SH,重庆水务,水务
3666,601162.SH,天风证券,证券
3667,601163.SH,三角轮胎,汽车配件
3668,601166.SH,兴业银行,银行
3669,601168.SH,西部矿业,铜
3670,601169.SH,北京银行,银行
3671,601177.SH,杭齿前进,机械基件
3672,601179.SH,中国西电,电气设备
3673,601186.SH,中国铁建,建筑工程
3674,601187.SH,厦门银行,银行
3675,601188.SH,龙江交通,路桥
3676,601198.SH,东兴证券,证券
3677,601199.SH,江南水务,水务
3678,601200.SH,上海环境,环境保护
3679,601208.SH,东材科技,化工原料
3680,601211.SH,国泰君安,证券
3681,601212.SH,白银有色,铜
3682,601216.SH,君正集团,化工原料
3683,601218.SH,吉鑫科技,电气设备
3684,601222.SH,林洋能源,电器仪表
3685,601225.SH,陕西煤业,煤炭开采
3686,601226.SH,华电重工,建筑工程
3687,601228.SH,广州港,港口
3688,601229.SH,上海银行,银行
3689,601231.SH,环旭电子,元器件
3690,601233.SH,桐昆股份,化纤
3691,601236.SH,红塔证券,证券
3692,601238.SH,广汽集团,汽车整车
3693,601279.SH,英利汽车,汽车配件
3694,601288.SH,农业银行,银行
3695,601298.SH,青岛港,港口
3696,601311.SH,骆驼股份,电气设备
3697,601318.SH,中国平安,保险
3698,601319.SH,中国人保,保险
3699,601326.SH,秦港股份,港口
3700,601328.SH,交通银行,银行
3701,601330.SH,绿色动力,环境保护
3702,601333.SH,广深铁路,铁路
3703,601336.SH,新华保险,保险
3704,601339.SH,百隆东方,纺织
3705,601360.SH,三六零,互联网
3706,601366.SH,利群股份,百货
3707,601368.SH,绿城水务,水务
3708,601369.SH,陕鼓动力,机械基件
3709,601375.SH,中原证券,证券
3710,601377.SH,兴业证券,证券
3711,601388.SH,怡球资源,铝
3712,601390.SH,中国中铁,建筑工程
3713,601398.SH,工商银行,银行
3714,601399.SH,国机重装,工程机械
3715,601456.SH,国联证券,证券
3716,601500.SH,通用股份,汽车配件
3717,601512.SH,中新集团,园区开发
3718,601515.SH,东风股份,广告包装
3719,601518.SH,吉林高速,路桥
3720,601519.SH,大智慧,软件服务
3721,601528.SH,瑞丰银行,银行
3722,601555.SH,东吴证券,证券
3723,601566.SH,九牧王,服饰
3724,601567.SH,三星医疗,电器仪表
3725,601568.SH,北元集团,化工原料
3726,601577.SH,长沙银行,银行
3727,601579.SH,会稽山,红黄酒
3728,601588.SH,北辰实业,区域地产
3729,601595.SH,上海电影,影视音像
3730,601598.SH,中国外运,仓储物流
3731,601599.SH,浙文影业,纺织
3732,601600.SH,中国铝业,铝
3733,601601.SH,中国太保,保险
3734,601606.SH,长城军工,专用机械
3735,601607.SH,上海医药,医药商业
3736,601608.SH,中信重工,专用机械
3737,601609.SH,金田股份,铜
3738,601611.SH,中国核建,建筑工程
3739,601615.SH,明阳智能,电气设备
3740,601616.SH,广电电气,电气设备
3741,601618.SH,中国中冶,建筑工程
3742,601619.SH,嘉泽新能,新型电力
3743,601628.SH,中国人寿,保险
3744,601633.SH,长城汽车,汽车整车
3745,601636.SH,旗滨集团,玻璃
3746,601658.SH,邮储银行,银行
3747,601665.SH,齐鲁银行,银行
3748,601666.SH,平煤股份,煤炭开采
3749,601668.SH,中国建筑,建筑工程
3750,601669.SH,中国电建,建筑工程
3751,601677.SH,明泰铝业,铝
3752,601678.SH,滨化股份,化工原料
3753,601686.SH,友发集团,钢加工
3754,601688.SH,华泰证券,证券
3755,601689.SH,拓普集团,汽车配件
3756,601696.SH,中银证券,证券
3757,601698.SH,中国卫通,电信运营
3758,601699.SH,潞安环能,煤炭开采
3759,601700.SH,风范股份,电气设备
3760,601702.SH,华峰铝业,铝
3761,601717.SH,郑煤机,专用机械
3762,601718.SH,际华集团,服饰
3763,601727.SH,上海电气,电气设备
3764,601728.SH,中国电信,电信运营
3765,601766.SH,中国中车,运输设备
3766,601777.SH,力帆科技,摩托车
3767,601778.SH,晶科科技,新型电力
3768,601788.SH,光大证券,证券
3769,601789.SH,宁波建工,建筑工程
3770,601798.SH,蓝科高新,化工机械
3771,601799.SH,星宇股份,汽车配件
3772,601800.SH,中国交建,建筑工程
3773,601801.SH,皖新传媒,出版业
3774,601808.SH,中海油服,石油开采
3775,601811.SH,新华文轩,出版业
3776,601816.SH,京沪高铁,铁路
3777,601818.SH,光大银行,银行
3778,601825.SH,沪农商行,银行
3779,601827.SH,三峰环境,环境保护
3780,601828.SH,美凯龙,其他商业
3781,601838.SH,成都银行,银行
3782,601857.SH,中国石油,石油开采
3783,601858.SH,中国科传,出版业
3784,601860.SH,紫金银行,银行
3785,601865.SH,福莱特,玻璃
3786,601866.SH,中远海发,水运
3787,601868.SH,中国能建,建筑工程
3788,601869.SH,长飞光纤,通信设备
3789,601872.SH,招商轮船,水运
3790,601877.SH,正泰电器,电气设备
3791,601878.SH,浙商证券,证券
3792,601880.SH,辽港股份,港口
3793,601881.SH,中国银河,证券
3794,601882.SH,海天精工,机床制造
3795,601886.SH,江河集团,装修装饰
3796,601888.SH,中国中免,旅游服务
3797,601890.SH,亚星锚链,船舶
3798,601898.SH,中煤能源,煤炭开采
3799,601899.SH,紫金矿业,铜
3800,601900.SH,南方传媒,出版业
3801,601901.SH,方正证券,证券
3802,601908.SH,京运通,新型电力
3803,601916.SH,浙商银行,银行
3804,601918.SH,新集能源,煤炭开采
3805,601919.SH,中远海控,水运
3806,601921.SH,浙版传媒,出版业
3807,601928.SH,凤凰传媒,出版业
3808,601929.SH,吉视传媒,影视音像
3809,601933.SH,永辉超市,超市连锁
3810,601939.SH,建设银行,银行
3811,601949.SH,中国出版,出版业
3812,601952.SH,苏垦农发,种植业
3813,601956.SH,东贝集团,家用电器
3814,601958.SH,金钼股份,小金属
3815,601963.SH,重庆银行,银行
3816,601965.SH,中国汽研,汽车服务
3817,601966.SH,玲珑轮胎,汽车配件
3818,601968.SH,宝钢包装,广告包装
3819,601969.SH,海南矿业,普钢
3820,601975.SH,招商南油,水运
3821,601985.SH,中国核电,新型电力
3822,601988.SH,中国银行,银行
3823,601989.SH,中国重工,船舶
3824,601990.SH,南京证券,证券
3825,601991.SH,大唐发电,火力发电
3826,601992.SH,金隅集团,水泥
3827,601995.SH,中金公司,证券
3828,601996.SH,丰林集团,家居用品
3829,601997.SH,贵阳银行,银行
3830,601998.SH,中信银行,银行
3831,601999.SH,出版传媒,出版业
3832,603000.SH,人民网,互联网
3833,603001.SH,ST奥康,服饰
3834,603002.SH,宏昌电子,化工原料
3835,603003.SH,龙宇股份,石油贸易
3836,603005.SH,晶方科技,半导体
3837,603006.SH,联明股份,汽车配件
3838,603007.SH,ST花王,建筑工程
3839,603008.SH,喜临门,家居用品
3840,603009.SH,北特科技,汽车配件
3841,603010.SH,万盛股份,化工原料
3842,603011.SH,合锻智能,机床制造
3843,603012.SH,创力集团,专用机械
3844,603013.SH,亚普股份,汽车配件
3845,603015.SH,弘讯科技,电气设备
3846,603016.SH,新宏泰,电气设备
3847,603017.SH,中衡设计,建筑工程
3848,603018.SH,华设集团,建筑工程
3849,603019.SH,中科曙光,IT设备
3850,603020.SH,爱普股份,食品
3851,603021.SH,山东华鹏,家居用品
